地区,经济,工业,服务
积石山保安族东乡族撒拉族自治县,54.44743805,353.8528188,0.35915952
甘南藏族自治州,39.61514267,571.6048735,0.70574176
合作市,76.77195722,993.4347072,0.441170115
临潭县,77.79762669,768.3611953,0.200239834
卓尼县,61.83403748,310.805323,0.307682395
舟曲县,27.88234586,723.1730252,0.774992806
迭部县,58.24077434,267.3919883,0.591294105
玛曲县,95.10515152,174.3782679,0.266174493
碌曲县,78.28688438,134.7127956,0.508145228
夏河县,63.93637645,401.5426071,0.819654533
青海省,99.88095699,81.15110243,0.95767128
西宁市,51.52083117,106.4887102,0.924299376
城东区,58.83837722,212.2331856,0.593792349
城中区,46.16890588,943.7906406,0.742839632
城西区,97.79494453,873.1101642,0.075846266
城北区,25.67442477,462.2023767,0.861573226
大通回族土族自治县,28.85881929,999.388102,0.1313265
湟中县,96.59618069,272.9717734,0.050238899
湟源县,45.3815472,431.9808502,0.897864285
海东市,91.23696013,602.8182818,0.338976339
乐都区,68.29162629,70.25456413,0.564575942
平安区,28.26422571,156.5440337,0.939946828
民和回族土族自治县,74.98310776,551.564113,0.20238039
互助土族自治县,57.85569726,28.84997711,0.925936652
化隆回族自治县,62.87344303,881.5276924,0.712870907
循化撒拉族自治县,11.21543797,85.56680585,0.999727864
海北藏族自治州,20.49445143,688.6086774,0.378693962
门源回族自治县,47.11093716,632.7794191,0.431785794
祁连县,77.70395926,413.0443889,0.641408403
海晏县,65.56936914,332.5868152,0.389006433
刚察县,70.06226931,162.2221781,0.354588585
黄南藏族自治州,77.40277096,658.6720764,0.611034421
同仁县,15.11251433,1.525324888,0.402585037
尖扎县,18.74235252,473.7495575,0.302068945
泽库县,42.55448639,730.8342644,0.91051808
河南蒙古族自治县,85.08884676,197.1916303,0.381427912
海南藏族自治州,73.04248169,8.859963939,0.796995066
共和县,80.35165293,745.715377,0.226453751
同德县,20.00957643,140.4177896,0.023501411
贵德县,81.57245583,656.783053,0.043783727
兴海县,46.48441558,898.7665939,0.087629845
贵南县,35.53829254,688.4572105,0.35638478
果洛藏族自治州,88.51565102,312.5418048,0.241044003
玛沁县,56.75805165,903.4744672,0.768298324
班玛县,97.15385637,982.6168197,0.01682688
甘德县,74.60838893,800.6216365,0.467493206
达日县,69.65633041,968.6280524,0.426722352
久治县,71.81141924,371.4639867,0.845861244
玛多县,11.89248166,51.74894719,0.510654491
玉树藏族自治州,87.81632751,555.6245183,0.742541027
玉树市,42.73249017,881.6239373,0.377623817
杂多县,67.6078383,737.4974723,0.525752412
称多县,10.22454726,617.4925066,0.114092426
治多县,35.34576762,658.5457674,0.318238414
囊谦县,89.10303587,246.3117374,0.107749343
曲麻莱县,56.15274346,389.9502299,0.906884213
海西蒙古族藏族自治州,80.23643689,358.3009337,0.095542863
格尔木市,26.994194,660.6655331,0.003783468
德令哈市,39.7172795,538.0033133,0.964073321
乌兰县,80.75136612,990.5398103,0.485289281
都兰县,83.26043905,939.7213321,0.712042331
天峻县,93.51340027,719.1306958,0.775197566
宁夏回族自治区,67.1031491,704.9221342,0.876276509
银川市,64.45972169,494.9803145,0.581945131
兴庆区,76.58053641,93.69733601,0.872620882
西夏区,53.73027395,249.9361916,0.715123686
金凤区,12.87969149,793.5232018,0.134524795
永宁县,44.31366421,611.7248863,0.311089279
贺兰县,60.59774692,745.4904157,0.072275641
灵武市,29.07090013,847.976714,0.066149982
石嘴山市,16.72915038,619.6564786,0.12705126
大武口区,53.03852794,288.5786756,0.743204896
惠农区,36.82002435,923.9698346,0.149955627
平罗县,49.14966785,740.4116206,0.54674606
吴忠市,87.8440111,941.6706758,0.242206819
利通区,57.88675525,864.3398901,0.999583676
红寺堡区,64.51427532,489.0292148,0.411257162
盐池县,89.29890983,354.882434,0.171553732
同心县,16.25884274,820.3042636,0.788829784
青铜峡市,81.866229,192.0008836,0.52622329
固原市,41.23996119,121.3297806,0.364353699
原州区,35.86256386,932.917092,0.805216586
西吉县,53.93600286,89.80750652,0.631796948
隆德县,33.19130567,301.5447995,0.253426112
泾源县,91.62593431,540.3282162,0.765098103
彭阳县,31.50718969,911.2177047,0.77367054
中卫市,90.14995152,681.075286,0.688536194
沙坡头区,55.54484479,754.253318,0.711909006
中宁县,86.78825101,393.8217572,0.585247491
海原县,30.87354172,315.9759753,0.968519329
新疆维吾尔自治区,87.8921801,790.4775532,0.545645959
乌鲁木齐市,43.78427518,791.2773117,0.385448937
天山区,78.42827997,670.8415554,0.24624667
沙依巴克区,75.71062476,882.0060084,0.453181569
新市区,24.31692068,949.6901686,0.57848947
水磨沟区,46.92170742,877.7549624,0.49632337
头屯河区,53.70878364,531.4869602,0.15335572
达坂城区,47.20678488,559.2697271,0.314129883
米东区,86.59217073,326.308906,0.730864304
乌鲁木齐县,42.42642552,37.20617718,0.859353154
克拉玛依市,93.84233627,984.525717,0.652977411
独山子区,87.43344068,522.9335828,0.833481263
克拉玛依区,57.02329968,33.25308718,0.702363092
白碱滩区,14.66833974,67.48816025,0.370863215
乌尔禾区,41.71391784,36.34191987,0.771439205
吐鲁番市,49.98617762,384.8749914,0.333653077
高昌区,70.95487557,112.3480154,0.676659157
鄯善县,87.17756346,845.8515026,0.062470886
托克逊县,84.67304405,995.5887782,0.001151151
哈密市,43.90231275,201.7388849,0.797081623
伊州区,29.46961505,186.635918,0.455025799
巴里坤哈萨克自治县,19.32404957,616.2319698,0.143988027
伊吾县,83.062627,362.4728356,0.643448204
昌吉回族自治州,70.78772437,828.4762501,0.870291287
昌吉市,17.38386328,177.4430696,0.982307485
阜康市,77.01230356,103.758767,0.416142446
呼图壁县,26.14170078,403.088195,0.73082839
玛纳斯县,88.74261461,583.3900902,0.554054809
奇台县,97.92400369,486.0575077,0.161274326
吉木萨尔县,58.93959756,134.1042493,0.660037707
木垒哈萨克自治县,83.12751895,641.5095292,0.008129358
博尔塔拉蒙古自治州,41.01067646,229.4501396,0.552429799
博乐市,87.79785248,399.1735896,0.355137884
阿拉山口市,59.89343566,994.2492441,0.122167982
精河县,73.63638504,342.1711959,0.324677909
温泉县,42.79641428,237.2412105,0.883016156
巴音郭楞蒙古自治州,66.93515179,637.8181572,0.358245055
库尔勒市,41.12839348,609.0245539,0.434749872
轮台县,90.69804734,934.9361632,0.461252997
尉犁县,57.57808958,929.9224995,0.042883362
若羌县,84.90838583,477.6714811,0.12364511
且末县,21.78490166,492.0623772,0.881059603
焉耆回族自治县,77.5753254,599.0989941,0.90667647
和静县,69.96387355,173.5763974,0.562729778
和硕县,69.59247803,255.6195444,0.830294547
博湖县,55.49182622,435.6563535,0.863596564
阿克苏地区,33.09981405,422.4257461,0.174510489
阿克苏市,75.71882462,0.430182933,0.809176897
温宿县,21.91880771,91.36864477,0.39007277
库车县,34.03222394,925.0981096,0.316483166
沙雅县,31.37588685,541.5648771,0.069529287
新和县,50.80450985,7.558138284,0.017878385
拜城县,15.2322096,371.1956565,0.691924038
乌什县,26.63125914,295.3421481,0.393849369
阿瓦提县,16.04032948,124.6502243,0.773265947
柯坪县,45.58603706,993.8915737,0.683440815
克孜勒苏柯尔克孜自治州,11.24515793,677.7076966,0.452242928
阿图什市,45.6121635,58.95178166,0.985061652
阿克陶县,43.66870733,602.5378668,0.643242415
阿合奇县,28.80692753,293.7848791,0.542093066
乌恰县,62.36906076,109.2353573,0.450741705
喀什地区,64.2845996,86.85693149,0.082549801
喀什市,31.54204066,647.9755224,0.666009181
疏附县,14.0722272,270.5601281,0.536793567
疏勒县,63.00940843,984.9156671,0.331025168
英吉沙县,28.58383681,857.5975946,0.193156216
泽普县,28.14781627,58.63991367,0.54144725
莎车县,98.84236915,64.80037967,0.371435973
叶城县,32.19620186,140.59728,0.458010945
麦盖提县,68.21672989,819.4897665,0.338302117
岳普湖县,32.98442019,31.20462348,0.352383375
伽师县,76.24336366,422.3945438,0.075471105
巴楚县,23.75358963,812.7405339,0.050879678
塔什库尔干塔吉克自治县,36.72746785,888.4284242,0.326803495
和田地区,57.12825594,137.5935856,0.620626313
和田市,63.94292711,114.5698715,0.872653395
和田县,20.73479566,72.63861165,0.273651147
墨玉县,80.17562726,468.0479381,0.236704246
皮山县,50.2213528,21.9959949,0.711544626
洛浦县,64.5053641,553.2149823,0.214087455
策勒县,23.73477902,330.0978107,0.087393301
于田县,55.41068782,384.9178949,0.712389873
民丰县,42.30858162,186.1930093,0.212436508
伊犁哈萨克自治州,45.53589183,605.0081871,0.845554172
伊宁市,75.79669656,356.1560652,0.481863865
奎屯市,40.31347363,723.8955522,0.899439301
霍尔果斯市,96.87852123,387.336325,0.017638356
伊宁县,75.88365004,627.89568,0.29686346
察布查尔锡伯自治县,59.10068335,718.6793553,0.053274805
霍城县,91.05113698,233.278048,0.850951792
巩留县,76.76078555,373.0773577,0.288362856
新源县,34.02024384,121.8560129,0.49594986
昭苏县,76.32254243,221.8026482,0.415391149
特克斯县,45.89051727,799.4073593,0.214142376
尼勒克县,56.17243809,248.1482003,0.827770138
塔城地区,75.9959622,613.1655252,0.774243561
塔城市,72.61925981,872.7025743,0.316056587
乌苏市,19.04424982,499.5716559,0.335344739
额敏县,33.99956568,109.3206986,0.675345371
沙湾县,52.32036268,617.6567521,0.971580033
托里县,26.35331062,425.1799076,0.129839285
裕民县,19.37620345,239.0398697,0.290943014
和布克赛尔蒙古自治县,74.98714427,750.0431331,0.265555002
阿勒泰地区,32.22958213,329.7452644,0.274967061
阿勒泰市,49.30453802,364.3799575,0.554023698
布尔津县,15.28322633,484.5104324,0.237899236
富蕴县,74.37410784,601.5308188,0.996367728
福海县,92.43275222,720.0981767,0.398902862
哈巴河县,22.05047051,727.5272488,0.326639072
青河县,74.81082319,832.117904,0.743934302
吉木乃县,14.06357727,910.1191204,0.997596685
石河子市,13.86453752,798.7850595,0.604729322
阿拉尔市,92.81881958,632.1619797,0.54411062
图木舒克市,23.57767629,239.4158981,0.147877596
五家渠市,13.22209184,554.9186845,0.273361716
北屯市,90.3778153,413.4332638,0.070261161
铁门关市,68.78408243,647.8931524,0.813046957
双河市,83.24720977,886.7116362,0.254569594
可克达拉市,66.47057857,681.8972042,0.416054764
昆玉市,45.68098223,941.8020368,0.187231331
台湾省,66.10509453,601.1796865,0.543234041
香港特别行政区,52.07116926,586.2514005,0.387810409
澳门特别行政区,35.02567444,49.1210113,0.087378823
